year,month,cinema_location,total_sales
1997,03,4556 Lydia Junctions,2095
1997,03,478 Thomas Rest Apt. 466,12770
1997,03,5567 Johnston Lodge Suite 478,8310
1997,03,5686 Jones Lane,7760
1997,03,577 Robinson Villages Apt. 588,800
1997,03,5869 Willis Summit,6195
1997,03,617 Jones Drive Suite 929,10340
1997,03,6344 Douglas Brooks,6995
1997,03,70360 Jill Points,17355
1997,03,7083 Mahoney Street,14380
1997,03,73551 West Spur,14885
1997,03,8168 Weaver Plaza Apt. 175,980
1997,03,821 Ruben Forges,3965
1997,03,8292 Phillips Unions Apt. 404,8680
1997,03,88034 Baker Trafficway,5980
1997,03,8952 Zhang Prairie,9515
1997,03,91617 Cole Underpass,8375
1997,03,91641 John Islands,15345
1997,03,96005 Barber Flats Apt. 267,14990
1997,04,0083 Jasmine Canyon Suite 151,19340
1997,04,049 William Parkways,4635
1997,04,0794 Miller Place,7665
1997,04,1036 Edwards Flats Suite 078,14810
1997,04,122 Mckee Flat Suite 088,4470
1997,04,12635 Joseph Street Suite 224,12910
1997,04,1697 Coleman Fork Suite 182,13020
1997,04,1835 Charles Trail,1425
1997,04,1921 Gonzalez Trace Apt. 906,27195
1997,04,22522 Savage Rest Suite 648,8500
1997,04,2453 Mary Meadow Apt. 952,10235
1997,04,2562 Don Garden Suite 520,13835
1997,04,264 Marshall Islands,17975
1997,04,30546 Angela Grove,1605
1997,04,334 Simmons Branch Suite 380,7035
1997,04,3419 Griffin Keys,14925
1997,04,3828 William Turnpike,10145
1997,04,4556 Lydia Junctions,16035
1997,04,468 Ashley Lock,17705
1997,04,478 Thomas Rest Apt. 466,14015
1997,04,537 Mejia Wall Suite 409,17435
1997,04,5567 Johnston Lodge Suite 478,12020
1997,04,5686 Jones Lane,17690
1997,04,577 Robinson Villages Apt. 588,20135
1997,04,5869 Willis Summit,8660
1997,04,617 Jones Drive Suite 929,7540
1997,04,70360 Jill Points,19635
1997,04,7120 Jennifer Station,7875
1997,04,73551 West Spur,17955
1997,04,8168 Weaver Plaza Apt. 175,20605
1997,04,821 Ruben Forges,4180
1997,04,8292 Phillips Unions Apt. 404,19095
1997,04,834 Christine Orchard Apt. 381,8915
1997,04,87747 Ross Parks Apt. 527,8025
1997,04,88034 Baker Trafficway,22840
1997,04,91617 Cole Underpass,13305
1997,04,91641 John Islands,1775
1997,04,96005 Barber Flats Apt. 267,20735
1997,04,9944 April Squares,1820
1997,05,0083 Jasmine Canyon Suite 151,15745
1997,05,0151 Nicole Road Apt. 213,10045
1997,05,049 William Parkways,23145
1997,05,0794 Miller Place,13665
1997,05,1036 Edwards Flats Suite 078,8665
1997,05,122 Mckee Flat Suite 088,39345
1997,05,12635 Joseph Street Suite 224,20725
1997,05,150 Elizabeth Path Suite 550,7850
1997,05,1697 Coleman Fork Suite 182,20000
1997,05,1835 Charles Trail,30980
1997,05,22522 Savage Rest Suite 648,10125
1997,05,2453 Mary Meadow Apt. 952,17380
1997,05,2562 Don Garden Suite 520,28615
1997,05,30546 Angela Grove,12325
1997,05,334 Simmons Branch Suite 380,32195
1997,05,3419 Griffin Keys,9005
1997,05,37403 Leonard Circles Apt. 238,24555
1997,05,3828 William Turnpike,9930
1997,05,38418 Vincent Passage Suite 503,31470
1997,05,38500 Robert Meadow,35510
1997,05,4556 Lydia Junctions,8740
1997,05,468 Ashley Lock,15065
1997,05,478 Thomas Rest Apt. 466,24915
1997,05,537 Mejia Wall Suite 409,6575
1997,05,5567 Johnston Lodge Suite 478,7255
1997,05,577 Robinson Villages Apt. 588,9405
1997,05,5869 Willis Summit,15835
1997,05,617 Jones Drive Suite 929,15270
1997,05,6344 Douglas Brooks,18330
1997,05,680 Shawn Valleys,19460
1997,05,70360 Jill Points,26525
1997,05,7120 Jennifer Station,15785
1997,05,8168 Weaver Plaza Apt. 175,10665
1997,05,821 Ruben Forges,16635
1997,05,8292 Phillips Unions Apt. 404,15445
1997,05,87747 Ross Parks Apt. 527,8415
1997,05,88034 Baker Trafficway,9420
1997,05,8952 Zhang Prairie,13435
1997,05,91617 Cole Underpass,25740
1997,05,91641 John Islands,17370
1997,05,96005 Barber Flats Apt. 267,7350
1997,05,9944 April Squares,32605
1997,07,0083 Jasmine Canyon Suite 151,8485
1997,07,049 William Parkways,2145
1997,07,0794 Miller Place,13925
1997,07,122 Mckee Flat Suite 088,15235
1997,07,150 Elizabeth Path Suite 550,35495
1997,07,1697 Coleman Fork Suite 182,13270
1997,07,1835 Charles Trail,18320
1997,07,1921 Gonzalez Trace Apt. 906,8330
1997,07,22522 Savage Rest Suite 648,9230
1997,07,30546 Angela Grove,4145
1997,07,37403 Leonard Circles Apt. 238,8140
1997,07,38418 Vincent Passage Suite 503,14485
1997,07,4556 Lydia Junctions,3785
1997,07,468 Ashley Lock,15170
1997,07,478 Thomas Rest Apt. 466,8025
1997,07,537 Mejia Wall Suite 409,14495
1997,07,5567 Johnston Lodge Suite 478,4460
1997,07,5686 Jones Lane,4640
1997,07,577 Robinson Villages Apt. 588,16855
1997,07,5869 Willis Summit,6190
1997,07,617 Jones Drive Suite 929,20645
1997,07,680 Shawn Valleys,8725
1997,07,70360 Jill Points,8820
1997,07,73551 West Spur,7340
1997,07,834 Christine Orchard Apt. 381,8595
1997,07,87747 Ross Parks Apt. 527,17475
1997,07,91617 Cole Underpass,9920
1997,07,96005 Barber Flats Apt. 267,1000
1997,08,0083 Jasmine Canyon Suite 151,8420
1997,08,0151 Nicole Road Apt. 213,11980
1997,08,049 William Parkways,16510
1997,08,0794 Miller Place,1685
1997,08,1036 Edwards Flats Suite 078,10395
1997,08,122 Mckee Flat Suite 088,29515
1997,08,150 Elizabeth Path Suite 550,9715
1997,08,1697 Coleman Fork Suite 182,3060
1997,08,1835 Charles Trail,9785
1997,08,1921 Gonzalez Trace Apt. 906,7900
1997,08,22522 Savage Rest Suite 648,2480
1997,08,2453 Mary Meadow Apt. 952,13855
1997,08,264 Marshall Islands,27515
1997,08,30546 Angela Grove,13740
1997,08,334 Simmons Branch Suite 380,8210
1997,08,3419 Griffin Keys,9400
1997,08,37403 Leonard Circles Apt. 238,10390
1997,08,3828 William Turnpike,9190
1997,08,38418 Vincent Passage Suite 503,14220
1997,08,38500 Robert Meadow,6075
1997,08,4556 Lydia Junctions,13760
1997,08,468 Ashley Lock,955
1997,08,537 Mejia Wall Suite 409,9360
1997,08,5567 Johnston Lodge Suite 478,20500
1997,08,5686 Jones Lane,9565
1997,08,577 Robinson Villages Apt. 588,6970
1997,08,5869 Willis Summit,2295
1997,08,617 Jones Drive Suite 929,12715
1997,08,6344 Douglas Brooks,17120
1997,08,680 Shawn Valleys,8495
1997,08,70360 Jill Points,535
1997,08,7083 Mahoney Street,18650
1997,08,8168 Weaver Plaza Apt. 175,18465
1997,08,8292 Phillips Unions Apt. 404,7985
1997,08,834 Christine Orchard Apt. 381,10440
1997,08,87747 Ross Parks Apt. 527,8270
1997,08,8952 Zhang Prairie,8075
1997,08,91617 Cole Underpass,32775
1997,08,96005 Barber Flats Apt. 267,16915
1997,08,9944 April Squares,16390
1997,09,0083 Jasmine Canyon Suite 151,9855
1997,09,0151 Nicole Road Apt. 213,12010
1997,09,049 William Parkways,7970
1997,09,0794 Miller Place,15845
1997,09,1036 Edwards Flats Suite 078,18320
1997,09,122 Mckee Flat Suite 088,3570
1997,09,12635 Joseph Street Suite 224,21625
1997,09,1697 Coleman Fork Suite 182,31575
1997,09,1835 Charles Trail,18290
1997,09,1921 Gonzalez Trace Apt. 906,15405
1997,09,22522 Savage Rest Suite 648,29240
1997,09,2453 Mary Meadow Apt. 952,4915
1997,09,2562 Don Garden Suite 520,8015
1997,09,264 Marshall Islands,16490
1997,09,30546 Angela Grove,11830
1997,09,3419 Griffin Keys,19365
1997,09,360 Jessica Square,20620
1997,09,3828 William Turnpike,7560
1997,09,38418 Vincent Passage Suite 503,6715
1997,09,38500 Robert Meadow,21770
1997,09,4620 Shannon Dale Suite 351,26355
1997,09,468 Ashley Lock,7415
1997,09,5567 Johnston Lodge Suite 478,8250
1997,09,5686 Jones Lane,9450
1997,09,5869 Willis Summit,29495
1997,09,617 Jones Drive Suite 929,16600
1997,09,6344 Douglas Brooks,15970
1997,09,680 Shawn Valleys,9720
1997,09,7083 Mahoney Street,8095
1997,09,7120 Jennifer Station,7145
1997,09,73551 West Spur,15235
1997,09,8168 Weaver Plaza Apt. 175,15235
1997,09,821 Ruben Forges,16310
1997,09,8292 Phillips Unions Apt. 404,8485
1997,09,834 Christine Orchard Apt. 381,9700
1997,09,87747 Ross Parks Apt. 527,24725
1997,09,88034 Baker Trafficway,25995
1997,09,8952 Zhang Prairie,34270
1997,09,91617 Cole Underpass,8405
1997,09,96005 Barber Flats Apt. 267,7715
1997,10,0083 Jasmine Canyon Suite 151,7240
1997,10,0151 Nicole Road Apt. 213,8210
1997,10,049 William Parkways,3665
1997,10,0794 Miller Place,10145
1997,10,1036 Edwards Flats Suite 078,9140
1997,10,122 Mckee Flat Suite 088,11525
1997,10,12635 Joseph Street Suite 224,6420
1997,10,150 Elizabeth Path Suite 550,18625
1997,10,1697 Coleman Fork Suite 182,9260
1997,10,22522 Savage Rest Suite 648,16995
1997,10,2453 Mary Meadow Apt. 952,16385
1997,10,264 Marshall Islands,5120
1997,10,30546 Angela Grove,13465
1997,10,334 Simmons Branch Suite 380,9285
1997,10,3419 Griffin Keys,18690
1997,10,37403 Leonard Circles Apt. 238,15510
1997,10,38418 Vincent Passage Suite 503,13235
1997,10,38500 Robert Meadow,19390
1997,10,4556 Lydia Junctions,2950
1997,10,4620 Shannon Dale Suite 351,14195
1997,10,468 Ashley Lock,8785
1997,10,478 Thomas Rest Apt. 466,6055
1997,10,537 Mejia Wall Suite 409,2935
1997,10,5567 Johnston Lodge Suite 478,5440
1997,10,5686 Jones Lane,7285
1997,10,5869 Willis Summit,6965
1997,10,617 Jones Drive Suite 929,7925
1997,10,680 Shawn Valleys,4400
1997,10,7083 Mahoney Street,8855
1997,10,73551 West Spur,10855
1997,10,8168 Weaver Plaza Apt. 175,15880
1997,10,834 Christine Orchard Apt. 381,7870
1997,10,88034 Baker Trafficway,9070
1997,10,91617 Cole Underpass,7035
1997,10,96005 Barber Flats Apt. 267,8235
1997,10,9944 April Squares,7460
1997,11,0083 Jasmine Canyon Suite 151,26130
1997,11,0151 Nicole Road Apt. 213,8535
1997,11,049 William Parkways,14190
1997,11,1036 Edwards Flats Suite 078,8225
1997,11,12635 Joseph Street Suite 224,3945
1997,11,1697 Coleman Fork Suite 182,8690
1997,11,1921 Gonzalez Trace Apt. 906,7325
1997,11,22522 Savage Rest Suite 648,16000
1997,11,264 Marshall Islands,10455
1997,11,30546 Angela Grove,16585
1997,11,334 Simmons Branch Suite 380,12900
1997,11,3828 William Turnpike,7985
1997,11,38418 Vincent Passage Suite 503,5220
1997,11,38500 Robert Meadow,8905
1997,11,4556 Lydia Junctions,15915
1997,11,4620 Shannon Dale Suite 351,825
1997,11,478 Thomas Rest Apt. 466,2685
1997,11,537 Mejia Wall Suite 409,5180
1997,11,5567 Johnston Lodge Suite 478,10785
1997,11,5869 Willis Summit,9855
1997,11,617 Jones Drive Suite 929,7960
1997,11,6344 Douglas Brooks,6305
1997,11,680 Shawn Valleys,2595
1997,11,7083 Mahoney Street,9725
1997,11,8168 Weaver Plaza Apt. 175,1265
1997,11,834 Christine Orchard Apt. 381,10670
1997,11,87747 Ross Parks Apt. 527,17060
1997,11,91617 Cole Underpass,8070
1997,12,30546 Angela Grove,7525
1997,12,3419 Griffin Keys,8150
1997,12,38500 Robert Meadow,7905
1997,12,5686 Jones Lane,10140
1997,12,96005 Barber Flats Apt. 267,8460
1998,01,150 Elizabeth Path Suite 550,8180
1998,01,2453 Mary Meadow Apt. 952,9810
1998,01,2562 Don Garden Suite 520,8385
1998,01,30546 Angela Grove,9305
1998,01,4556 Lydia Junctions,14190
1998,01,468 Ashley Lock,8090
1998,01,5567 Johnston Lodge Suite 478,7380
1998,01,5686 Jones Lane,630
1998,01,5869 Willis Summit,3895
1998,01,617 Jones Drive Suite 929,8075
1998,01,680 Shawn Valleys,8145
1998,01,7120 Jennifer Station,8465
1998,01,73551 West Spur,7020
1998,01,8292 Phillips Unions Apt. 404,7525
1998,01,834 Christine Orchard Apt. 381,7580
1998,01,8952 Zhang Prairie,9385
1998,01,91641 John Islands,10080
1998,01,9944 April Squares,1085
1998,02,0083 Jasmine Canyon Suite 151,5785
1998,02,0151 Nicole Road Apt. 213,8655
1998,02,049 William Parkways,26235
1998,02,0794 Miller Place,7790
1998,02,1036 Edwards Flats Suite 078,8920
1998,02,122 Mckee Flat Suite 088,1855
1998,02,12635 Joseph Street Suite 224,12790
1998,02,150 Elizabeth Path Suite 550,8025
1998,02,1697 Coleman Fork Suite 182,17140
1998,02,1835 Charles Trail,18655
1998,02,22522 Savage Rest Suite 648,6820
1998,02,2453 Mary Meadow Apt. 952,10075
1998,02,264 Marshall Islands,17635
1998,02,30546 Angela Grove,15455
1998,02,334 Simmons Branch Suite 380,14005
1998,02,3419 Griffin Keys,7915
1998,02,360 Jessica Square,16085
1998,02,37403 Leonard Circles Apt. 238,11390
1998,02,3828 William Turnpike,10820
1998,02,38500 Robert Meadow,7375
1998,02,468 Ashley Lock,3915
1998,02,478 Thomas Rest Apt. 466,8900
1998,02,537 Mejia Wall Suite 409,7870
1998,02,5567 Johnston Lodge Suite 478,8915
1998,02,5686 Jones Lane,16655
1998,02,5869 Willis Summit,25305
1998,02,6344 Douglas Brooks,8925
1998,02,680 Shawn Valleys,24185
1998,02,73551 West Spur,8485
1998,02,8168 Weaver Plaza Apt. 175,8005
1998,02,8292 Phillips Unions Apt. 404,7835
1998,02,834 Christine Orchard Apt. 381,16915
1998,02,88034 Baker Trafficway,9375
1998,02,8952 Zhang Prairie,1490
1998,02,91641 John Islands,9895
1998,02,96005 Barber Flats Apt. 267,18530
1998,02,9944 April Squares,16725
1998,03,0083 Jasmine Canyon Suite 151,10945
1998,03,0151 Nicole Road Apt. 213,6335
1998,03,049 William Parkways,14065
1998,03,122 Mckee Flat Suite 088,7820
1998,03,12635 Joseph Street Suite 224,1215
1998,03,150 Elizabeth Path Suite 550,8820
1998,03,1697 Coleman Fork Suite 182,6950
1998,03,1835 Charles Trail,8635
1998,03,2453 Mary Meadow Apt. 952,3620
1998,03,264 Marshall Islands,8645
1998,03,30546 Angela Grove,2035
1998,03,334 Simmons Branch Suite 380,1945
1998,03,360 Jessica Square,1175
1998,03,37403 Leonard Circles Apt. 238,5080
1998,03,3828 William Turnpike,5125
1998,03,38500 Robert Meadow,11360
1998,03,4556 Lydia Junctions,8740
1998,03,4620 Shannon Dale Suite 351,8815
1998,03,468 Ashley Lock,5995
1998,03,478 Thomas Rest Apt. 466,23185
1998,03,5686 Jones Lane,9445
1998,03,577 Robinson Villages Apt. 588,15465
1998,03,5869 Willis Summit,7980
1998,03,6344 Douglas Brooks,7935
1998,03,680 Shawn Valleys,18020
1998,03,73551 West Spur,7275
1998,03,8292 Phillips Unions Apt. 404,7210
1998,03,834 Christine Orchard Apt. 381,9320
1998,03,87747 Ross Parks Apt. 527,8795
1998,03,8952 Zhang Prairie,6835
1998,03,96005 Barber Flats Apt. 267,7130
1998,04,0083 Jasmine Canyon Suite 151,7235
1998,04,0151 Nicole Road Apt. 213,6580
1998,04,049 William Parkways,10115
1998,04,0794 Miller Place,6845
1998,04,122 Mckee Flat Suite 088,8575
1998,04,12635 Joseph Street Suite 224,7835
1998,04,1921 Gonzalez Trace Apt. 906,6525
1998,04,2453 Mary Meadow Apt. 952,3605
1998,04,264 Marshall Islands,1880
1998,04,3419 Griffin Keys,7595
1998,04,37403 Leonard Circles Apt. 238,9395
1998,04,38418 Vincent Passage Suite 503,15135
1998,04,4556 Lydia Junctions,9815
1998,04,468 Ashley Lock,3355
1998,04,537 Mejia Wall Suite 409,6925
1998,04,5567 Johnston Lodge Suite 478,7360
1998,04,577 Robinson Villages Apt. 588,9435
1998,04,5869 Willis Summit,3245
1998,04,617 Jones Drive Suite 929,7105
1998,04,680 Shawn Valleys,15315
1998,04,70360 Jill Points,31245
1998,04,821 Ruben Forges,2170
1998,04,834 Christine Orchard Apt. 381,12740
1998,04,8952 Zhang Prairie,8260
1998,04,91641 John Islands,8225
1998,04,96005 Barber Flats Apt. 267,8870
1998,04,9944 April Squares,17810
1998,05,0151 Nicole Road Apt. 213,1535
1998,05,0794 Miller Place,2405
1998,05,122 Mckee Flat Suite 088,10395
1998,05,12635 Joseph Street Suite 224,1200
1998,05,150 Elizabeth Path Suite 550,7740
1998,05,1835 Charles Trail,12230
1998,05,1921 Gonzalez Trace Apt. 906,1345
1998,05,2453 Mary Meadow Apt. 952,5440
1998,05,264 Marshall Islands,12805
1998,05,360 Jessica Square,3840
1998,05,4620 Shannon Dale Suite 351,8675
1998,05,468 Ashley Lock,6815
1998,05,478 Thomas Rest Apt. 466,5225
1998,05,537 Mejia Wall Suite 409,2830
1998,05,5686 Jones Lane,11010
1998,05,5869 Willis Summit,5840
1998,05,617 Jones Drive Suite 929,18235
1998,05,70360 Jill Points,10160
1998,05,73551 West Spur,9790
1998,05,821 Ruben Forges,16090
1998,05,834 Christine Orchard Apt. 381,1530
1998,05,8952 Zhang Prairie,11070
1998,05,9944 April Squares,6195
1998,06,0151 Nicole Road Apt. 213,5480
1998,06,0794 Miller Place,7410
1998,06,122 Mckee Flat Suite 088,6860
1998,06,12635 Joseph Street Suite 224,8945
1998,06,150 Elizabeth Path Suite 550,14850
1998,06,1835 Charles Trail,12630
1998,06,1921 Gonzalez Trace Apt. 906,7445
1998,06,264 Marshall Islands,10385
1998,06,360 Jessica Square,3160
1998,06,37403 Leonard Circles Apt. 238,10750
1998,06,38418 Vincent Passage Suite 503,8795
1998,06,4620 Shannon Dale Suite 351,15705
1998,06,468 Ashley Lock,7945
1998,06,478 Thomas Rest Apt. 466,2585
1998,06,537 Mejia Wall Suite 409,7520
1998,06,5686 Jones Lane,14960
1998,06,617 Jones Drive Suite 929,13840
1998,06,6344 Douglas Brooks,9005
1998,06,70360 Jill Points,17905
1998,06,8168 Weaver Plaza Apt. 175,10925
1998,06,8292 Phillips Unions Apt. 404,9535
1998,06,88034 Baker Trafficway,7740
1998,06,8952 Zhang Prairie,23270
1998,06,91617 Cole Underpass,9085
1998,06,96005 Barber Flats Apt. 267,9150
1998,07,0083 Jasmine Canyon Suite 151,11570
1998,07,0151 Nicole Road Apt. 213,7810
1998,07,049 William Parkways,18095
1998,07,1036 Edwards Flats Suite 078,26445
1998,07,12635 Joseph Street Suite 224,13290
1998,07,1835 Charles Trail,16215
1998,07,1921 Gonzalez Trace Apt. 906,18975
1998,07,22522 Savage Rest Suite 648,8235
1998,07,2453 Mary Meadow Apt. 952,34475
1998,07,2562 Don Garden Suite 520,8485
1998,07,3419 Griffin Keys,1095
1998,07,360 Jessica Square,22985
1998,07,37403 Leonard Circles Apt. 238,18980
1998,07,38500 Robert Meadow,27930
1998,07,4556 Lydia Junctions,11075
1998,07,478 Thomas Rest Apt. 466,8825
1998,07,537 Mejia Wall Suite 409,9875
1998,07,5567 Johnston Lodge Suite 478,9085
1998,07,5686 Jones Lane,9275
1998,07,577 Robinson Villages Apt. 588,8915
1998,07,5869 Willis Summit,2350
1998,07,617 Jones Drive Suite 929,18805
1998,07,680 Shawn Valleys,8870
1998,07,70360 Jill Points,3560
1998,07,8168 Weaver Plaza Apt. 175,5410
1998,07,8292 Phillips Unions Apt. 404,14330
1998,07,8952 Zhang Prairie,7015
1998,07,91641 John Islands,17105
1998,07,96005 Barber Flats Apt. 267,1680
1998,07,9944 April Squares,8925
1998,08,0083 Jasmine Canyon Suite 151,3410
1998,08,049 William Parkways,8585
1998,08,122 Mckee Flat Suite 088,7025
1998,08,12635 Joseph Street Suite 224,8720
1998,08,1835 Charles Trail,8595
1998,08,22522 Savage Rest Suite 648,7205
1998,08,2562 Don Garden Suite 520,4995
1998,08,264 Marshall Islands,8110
1998,08,3419 Griffin Keys,6765
1998,08,38500 Robert Meadow,1455
1998,08,4556 Lydia Junctions,7900
1998,08,4620 Shannon Dale Suite 351,16925
1998,08,478 Thomas Rest Apt. 466,7535
1998,08,5869 Willis Summit,5415
1998,08,6344 Douglas Brooks,8595
1998,08,680 Shawn Valleys,8950
1998,08,70360 Jill Points,6165
1998,08,7120 Jennifer Station,8140
1998,08,8168 Weaver Plaza Apt. 175,3425
1998,08,821 Ruben Forges,7265
1998,08,8292 Phillips Unions Apt. 404,565
1998,08,834 Christine Orchard Apt. 381,7225
1998,08,91641 John Islands,8795
1998,08,96005 Barber Flats Apt. 267,5520
1998,10,22522 Savage Rest Suite 648,6835
1998,10,6344 Douglas Brooks,8550
1998,10,7120 Jennifer Station,1810
1998,10,91641 John Islands,9270
1998,10,96005 Barber Flats Apt. 267,2910
1998,11,0083 Jasmine Canyon Suite 151,5495
1998,11,0151 Nicole Road Apt. 213,8005
1998,11,049 William Parkways,9000
1998,11,122 Mckee Flat Suite 088,6705
1998,11,12635 Joseph Street Suite 224,7625
1998,11,1835 Charles Trail,7825
1998,11,22522 Savage Rest Suite 648,6585
1998,11,2453 Mary Meadow Apt. 952,8015
1998,11,334 Simmons Branch Suite 380,6110
1998,11,360 Jessica Square,10820
1998,11,3828 William Turnpike,8040
1998,11,38500 Robert Meadow,5865
1998,11,4620 Shannon Dale Suite 351,17515
1998,11,478 Thomas Rest Apt. 466,8690
1998,11,5567 Johnston Lodge Suite 478,3930
1998,11,5686 Jones Lane,7545
1998,11,617 Jones Drive Suite 929,10860
1998,11,6344 Douglas Brooks,13345
1998,11,70360 Jill Points,7180
1998,11,7120 Jennifer Station,7950
1998,11,73551 West Spur,5830
1998,11,821 Ruben Forges,9475
1998,11,834 Christine Orchard Apt. 381,9440
1998,11,88034 Baker Trafficway,2350
1998,11,91617 Cole Underpass,8785
1998,11,91641 John Islands,7470
1998,11,96005 Barber Flats Apt. 267,4115
1998,12,0083 Jasmine Canyon Suite 151,2470
1998,12,049 William Parkways,8710
1998,12,1036 Edwards Flats Suite 078,9860
1998,12,122 Mckee Flat Suite 088,2325
1998,12,12635 Joseph Street Suite 224,2390
1998,12,150 Elizabeth Path Suite 550,16675
1998,12,1835 Charles Trail,16260
1998,12,1921 Gonzalez Trace Apt. 906,8295
1998,12,22522 Savage Rest Suite 648,18615
1998,12,2453 Mary Meadow Apt. 952,24745
1998,12,264 Marshall Islands,7980
1998,12,30546 Angela Grove,9955
1998,12,334 Simmons Branch Suite 380,28395
1998,12,37403 Leonard Circles Apt. 238,26220
1998,12,3828 William Turnpike,23635
1998,12,38418 Vincent Passage Suite 503,18750
1998,12,38500 Robert Meadow,1155
1998,12,468 Ashley Lock,9355
1998,12,478 Thomas Rest Apt. 466,25650
1998,12,537 Mejia Wall Suite 409,8065
1998,12,5567 Johnston Lodge Suite 478,2865
1998,12,5686 Jones Lane,9670
1998,12,577 Robinson Villages Apt. 588,8595
1998,12,5869 Willis Summit,8545
1998,12,617 Jones Drive Suite 929,8615
1998,12,6344 Douglas Brooks,22150
1998,12,680 Shawn Valleys,1335
1998,12,7083 Mahoney Street,8000
1998,12,73551 West Spur,3780
